faulty Plaintext,faulty Ciphertext
55919787,cf83afaaeb3f33fb
78646686,f084b70948ced558
9A745468,41ae07b65d6339ed
97775799,228ad16988101ad1
778A7857,8a935311d0df8cf3
A8877768,54cb4a3fd0c7ef0f
68787786,d4f101d0f6d4841d
96875786,7f312b42e835e38b
86676A97,5a7da287c0949a27
38896588,42afeff560526528
68474789,4d86b2db9cc45192
4867798B,b736acdf1f397fd2
87796B76,609b4df89824fb5d
57586869,f285d09c585c31e7
56A77866,ba468b6fabef03d4
87868A66,b3081d59083d272
A7965688,a4e1b7ad7543ea8c
88677789,5a5b99faf6c54091
68567C55,37b3d58328113b30
67866789,a8684810d8a81350
86655777,c902f85a18e35dd1
88A79758,28041a1286f5560
86876895,6d7ab8ddab019146
62587788,9945db468bbf8ee8
85975587,8de137c77bbf8b0a
887A4767,f855c9fea6d798cb
35A77576,8091d5e96f684ce5
A6866978,54fc663cc032217a
27898786,d42a82aca4267dfe
7895A758,1a7bf8d9eedf63fb
95967689,6afc05f1828a8780
85869557,ca29e7becab74cf0
77976678,b7163ec1cb71db4e
7889686A,efb41406e3e9a3a
A9647787,35c0cce8e6d618de
96588764,211c075884938fbe
87978665,278744ef220722ae
98767468,e77f2f0e63bc735b
86877874,ecfc8286c6be6027
67897896,a988293bb874f89e
97689766,824a5302aa911755
87996865,4f9c62e33dd4da48
66885788,ae5fb796dc8594d0
65696576,994ab14d711f5b46
5864C567,69cd4408b65d6290
77569784,996edbc7b3635b44
66466657,be443be00c57f613
76786786,1a56015894c4fe34
A78A8977,73de7bd8ff41e6d2
87877687,9cbde47a2081aec5
7787B678,e2f2fc27d16d56fc
98686667,68a676fc965890fc
53766677,e01d6e78448cb290
68797468,a7406cdb453b6a00
77758A94,5c60b6e1e9309117
86767869,cfdedd8f22b847ea
A6797787,529ade7ad34126b1
96775777,53fb566fc959c393
7A8A8666,76b82c4e666a74d0
978A5878,7beefc4acf0f5b72
87967687,b4ca6abbdedafb10
7887A899,84231b0378590f22
67778669,e249ddbc1742fe78
77973868,bada3d5624ebda6d
66778688,8d241f1c685c309b
75988757,bbc337a4dab25099
76379787,ec603f6b5a27326
96956667,4110f172936d066c
99878666,b94c81674c71dae3
9B957686,21131624a7953c37
76768867,7dcbabe8b91a92a9
67598467,74ebe465696f2256
87668665,85874bd0dc0a0536
89685685,3879d2c9a9159c9
76696758,a9e8ddaedc092b85
787888A6,6ae2198d8cef3eae
79667533,568cbfd2090be123
78658975,ceca5493ae35612d
9A898467,a39db76303e3034f
87737876,3ff5e6ddf06795b3
876A5866,dbf524e493a74032
76996A58,ea27edccbef78530
45687787,3d50c3363d094332
77987687,d16ded4e5eceefdf
95866897,4862a94ed115b49b
977B6769,96d14fd8f5776ff2
67586878,489936277b5255f
96766786,ad1b7e80d47f32ba
66579468,13eaee7f7c09bcd4
78867462,bd666385a847705c
79677769,c6f7621e46ad25e1
69778794,4743cb95a5aea627
77796747,f4370eef53807bf
83886576,6c10aa40c8344ea3
86579738,2c2c80471e0cadd9
76787876,439d380a96458c91
67888877,7a2fad0bc20e060e
69765566,ca5d26f1b7a4190e
67465689,704f7ed08ea318df
77867556,757c5de7bf233c34
B8A67775,6cb88548f4ed9bf
85877877,6209cea3a61c9fbd
68857777,23899102258d8fb
5A679789,4149779599837d3e
6767A6A5,72ab10e50d82110b
5A58659B,3755383c20381d6
87868878,5c55c09a39802cc5
56698775,5d3265466702611a
66569797,6d6e673e999431ae
747A7686,fcf1037189c63ef7
88866645,a77343d12f3d7f35
88675A9B,42cc84833cd908cd
B5997666,7eb2e2a91f71f2ab
95857669,d1d5118e289c3e5b
67699898,59569de85cf2fb14
77767787,7e46708b4a867bc9
59798582,d9717c3cd8d8d9f0
75879838,a3be60500fe37d33
956686C7,aa703fb7207cbf04
86665586,686601b1b3f77d80
85858777,491a2cd12594d039
68577685,1784d4e9a64b1c0e
87898765,dad7ab957a0dfdf7
85867887,ed671d6fd43bc6b4
66877696,676c2139f6e00a59
96768689,dd6512ec84b16b78
99575775,fc7702b9fe89397b
776698A7,7607e2f3c4c1a328
6579A965,10684542a070b9f8
56998867,d0cc63ad717b74b2
7959875A,9f7e894ba06b0c4
88849866,3589bedec35db4d8
76588987,1c83ce2663e292b5
85655777,ce7a24956f706096
68886748,7b0f37498e2c259d
86757896,53e50ebf4a345a22
879A7656,a13018874ed3c068
657957A8,8106c90a1db7cd93
77697986,9aae4b3166b62c73
66768777,dfc5f257a17153a9
86746848,4564b090f88e5f04
65977777,99f83bc04a04bb26
85A87686,cf75e56f5c5a6ee5
59787568,9ce9c8993853c1d6
76559789,eaa8ede74eba6ed7
77868968,b0f604195c1fa1a8
9765677A,3f141bd74e58b692
66789878,e3018a9de96b576a
66787878,cfd0e509498c4fe7
95569875,1fab355a8176340a
77697688,f09f1b81edf981e7
87587438,4eb61506cafe0319
67896856,d8eb48e10430e206
85789778,81b8b60d7bcdbce2
49B66879,7c636740505c0bf1
67979378,f0f710b393f93608
99777767,9b8ea8bf77db4f4f
67875777,678eef22e7f7cc75
95856796,7fb3ac0d6dc1b1e9
78579688,c3535dc46ad6d177
966A9787,8974dec6bd61bb14
59775586,972ac52dcdfb4ebb
65555988,4238ff19bb9a1df3
87667769,27258637b4c57f56
79689568,257bfc73c5d62037
788787A7,83b92ebb47f0dd8
84689576,15d7636cd7b74960
79476586,978aa89e98be8d0b
88578467,a5c56697655a19
86677978,f7304e0433627ab1
58B86B78,21fb6febe5939c7e
688898A8,9fc941fa973f73d8
58988A58,84ce3bba7efe87aa
8845776A,3649e7d11b34b7bc
67757775,a35b1bf597833bd6
79A86979,be5163dc2c00afe4
5796576A,2688c5dd10bb1239
89787695,90cf5dc0db6c6e1
85586787,383d1bf7b5a27139
58557775,5a8be292cc409ea8
52979774,e879abe146de5c62
99497476,ee037d617a751b31
77676699,5fdb51a7761cb9b2
8689A85A,72accae4154c7da1
86789667,d481bbd98458f14f
86A65779,7440ad6ed1cf3c13
A767978A,cdaf20719d742f8a
89679857,aa77f9c8c578654d
58A86885,f25b0165a8123ec
77685675,44a1eca450ee7d66
76795679,af102fbd8879db9c
76879589,d4d9cf182b837f12
87547643,dfdaf067c754d124
86638688,cb4c495346fb4866
66947B98,6fb3dfe0e98515f1
59985699,581eee1e53d37ac2
AA786477,4a6b894fea316957
454A5A76,b92d96f4f572f5a8
74969775,e5d28be8609632d3
87677668,6255f9f09a6dfae2
55686974,a7601e6b093a98c6
697849A6,b9f9d277642fbe82
77976677,8161e1e7e3808b93
56878936,a3dac030be4a9cb6
78777869,c7de5f963b9e7c1a
96998A57,1a3d38228806c2fb
89559885,f0e87189b8e72fd9
87876886,c32060bba3b8741e
78855867,27d950506b9d489a
76688367,5a66b22015b461ca
46674686,eef17e7764ad5fa5
47466564,3a465d5c6fa6ea73
76876675,e27ee259cd49548f
856988A8,9d01175c2c0cea01
585A7997,32930cee2e9faca
66865657,348898cb61902403
7866B866,4e7fe9c8323debdc
75864588,f8ff57aab6d2b333
876786A8,1196f1d8a16b709
96897858,58063c242ae5d75a
78795895,8b8e80137fea3dfa
A6877866,c531bba7fb00ca6f
79886756,2638a7a6e78cb3d4
97679667,3ae4ca8e0cdad47a
78984466,cd997e812261f5de
77676457,5144ec97214a0eec
66589866,f17626fd028d57c5
67769977,938d0471b1ca638a
77758785,5939c57b03d419df
77895975,900e74ce54c45ed1
67589669,d415f95d4654673f
67498885,3243f82614246cf2
6879836A,fb50e81d61659d70
66865787,75b0bba4191d1fe2
89678A77,9b736eb4a8fa5d69
77687766,11f32bd9aecb06b0
99598677,61cb3b37e50f8ed5
767AA889,750020a735ac753c
95979866,97053d332c8a7ce3
78778875,eac171255b5e9e25
67669659,a6326bb803c6e98d
68B78756,93153a31abee61f6
76686858,fdcfba969c036669
79A76654,e516a033ad4a1108
73898865,51da4d981a97754b
85697677,9d054c1aefb02489
698859A5,9970639e8a9bfe1c
88B78257,1a2c4cfbcc767037
88678767,dcd37077ce3d0897
68685688,de1d75e23e5262fa
67955888,121b4ea668139446
886A9679,f2c9029632ffe6e9
69557645,ddfcf2dcbd095f61
99976797,5081041f2cd899ab
76478757,818cc46cb7944a64
87865858,e98e382fbadfe4a4
7A799989,80e756b4eca7d5a8
66856646,778673a7f5efd907
58968585,5161f7dc82feb1b2
98765488,d7959e82894b7ee7
68884B68,436c459ee62bada4
69567778,ba55be07abf97b4c
78785985,954926d9bfcea278
AA588838,14ce012ef3553478
89777977,36d0166715a7ba12
88588679,8fba2860bf6f7f03
9A767896,aae6adecea2d15a3
66696698,db868dc852d4f5d9
46565675,c7c7f12177fa25ee
68A77676,3d369704eddfe35d
5A666766,3c091172b201a4d0
76888688,b9aeeecadbeb2929
77798567,5f23d70c90947617
64987765,8dea70da17d75205
75888488,ae1aac4fa91a8bf0
68A87897,8c03abca484ffb43
66A67A56,4668fa46a0e11ebb
58577789,6358d13a6d966f73
A89B8859,ff64b80f9f904294
69659A76,689aa1f17d47b30e
778A6776,a4d06b325a1fddad
75847548,904e91da06aee8d9
78485589,76879d3c290bcaff
47886666,82972a47a5064e4e
77867578,c7e95795a4295a4a
7679759B,d6123b324ff2a941
85867586,83edf657c65334b0
66967659,d01c78467bcb7559
86754988,5297faf811c6dc34
65697697,f0b3d165783becac
37776746,efe126ce76649963
65468768,61c2dfedcd1de900
97778999,64fb1b766937dbee
95785586,7c3654cfa2749718
78447877,38e10eb513196cbb
97963256,558dce381b634491
77775575,804fd936a45d6216
96555A87,9541af0470178747
77866866,6055f98ad19a8e1b
57567667,fa797cd96c4c93b8
85787779,93062e5c832f382b
3668885A,51e7e050d262252e
69869666,1eee675de3015ac0
7788A5A6,745908e4821a8822
967798A7,181fcc338af1f464
5B728794,fc68d1ec04d44d74
66677976,9d14b394ae699e7c
67657757,25dd5751cd69fcf0
56858967,626d8a255afa81d4
66889687,343403ccca8d77ad
B8697688,91e75ca071bed06a
B7997A67,b86feac5e68be948
A7876788,b140ee6add6cacdd
68557775,cee61e137a810f2b
55874855,e4bcc90101698a40
76556574,5f4efef50ea4790d
57886786,905d59da8ea83cfa
87667799,1075fb6992b49612
67767976,2b313cc38a8700a0
55787584,574c82945ec23f93
85A84854,f00d47127a841b9b
66867967,572208e4e6e5474b
A7767899,543fb059f9f6a0cf
67776687,73df88038fe32d08
76688778,baf9930ade9dd877
87786756,692403df5ac2c240
88478976,52a8a71ecc49b03f
77766786,d8c6a5935819280a
69377A97,d9e3f6f2ff84a05a
9567888A,296fbbcdc58d06dd
876987B8,d661014ed873c83d
8768A568,f0ca045d34f49d45
667A9875,f9b58deb7b795b75
7A457668,bc5b8cc2eb8f1045
54859A95,6dcbba54e146d613
A6897774,b02b49d892db1887
66777847,23d4a259ed0da6cb
976888A7,90e888ea3b616a8
9A769947,769cbd98062eeb71
79876767,8dd1107152de0e93
68888788,6d4964fc9ee85461
66986667,d4665efc1f3316cd
757A7877,f97548087b2cb5d3
876A5699,89cbb4d4d3050b22
79666986,877778e130169d95
97577499,5ddb3ffff5089317
68877598,cccf254e3308000a
A8659769,aef7cef316479bd6
B4749796,27121db922c67e67
5777594A,fd0652cbb6ada6ab
77774567,a473d3cad084f07f
B677A576,c129d766546e5299
76755576,166d2d997ab82733
68845767,7e8213d2c08147aa
5A776766,6a200863b8eb1804
94985854,2b684fa0e5092210
48787884,dc4750db1813c791
58A864A4,d49f7fa4365b6eba
765A7856,d3ecd86301b23353
65689787,7eab0fd69b644b8c
8AB89868,25ac76f1a7736a12
89966797,ed3d34b4a579245d
87784975,beb166551de1b1b5
78979958,4aadd129f90b14f9
54967874,5c2c404a72ad85b2
48568776,f5043cfed8d0f413
67684865,42ce53b45a424ac5
79877895,8df99fb92df083a2
89668885,8a579ee308958400
8978B688,378aeafe22a48695
68776895,dda02dbc94fadbb5
A5778757,38abca376214924d
75A967A5,ea338a4004ced6e2
77787795,cdae2bad94fc8275
57576763,da1f30e273afc680
86669986,2a66770f25978373
785658B7,871f078c957efefd
58738568,ccc89994cbc9c098
47868878,d5269684a198dd2b
79676676,8dbfc46f659affdf
79676889,8f0cfab746929067
77756679,58a5412bfbb9d900
86774996,4b8f1a2297c5204b
7877877A,be47ddc1701cf0ef
99878655,14cbe507c1bc56ce
67969788,f02f715bb58cf2ff
9888477A,605fc160b67adc73
87696687,6e7fc80c0b11cabb
85766855,cf038952bdf4ae2
6A857665,29ca07793f32afcf
77A77679,2bcededb9255de3c
89589898,4dd0d7455ade86ab
476878B5,947e68cef3bb4096
87668688,80615fd096590a40
54778665,7f76a581b1fcf0b8
A65766B5,9d049d9f5631cabf
78779888,b67d18e9b8a54f0f
68866766,eb49ed0bee4ef9e5
69AA5678,499580a33b8dc49f
94567786,3685d1f089ef2d1d
74977568,e5563dd56f6ae691
88787687,61fbc74c7d936414
7968566A,360af52efcdaac10
87577557,a9a34cfa154579d
67876676,5eea8be1e040f618
68675766,cd0af0625837b31d
86879688,749549bc0dcf7c18
96677B84,454fe1490d9a0b39
77656767,7c36cfe2581ef137
667B6877,ffc7609a2efd1ff
7B667667,dc3552c833309929
76876747,226acd770d243202
86557577,9330ecbc48c3e50d
66765677,94b7be97666de4aa
78374976,3b3ed434db976011
97547647,547e3370f6d2a870
54696667,7f9beff86f187f2a
97B54586,f71f1de2f1399875
67749775,c74f869c89c31943
77985778,f791ad7ecd73a9b
996546A6,22fc92373d8e33aa
98958889,56409e74fa0364f4
87848977,d22e926812a08b7e
66667568,eda42c4b899cab00
57489786,8d0f9c97ba6e351e
67359697,aee77ec9a3c87b8c
67778856,9e516915b362070
77559798,18b099841edcfd96
56988786,92c36b2b41eb9e82
59878769,e243a19bbcbf7755
66786795,374ffdb079365078
67A99858,8b30d55557f61623
69777686,b08a52b8c0f9a59c
58683567,27af63b620966b9f
97877877,f7a8d85a7e0ac3d
88867887,c902bd070223606a
89738587,b1c5b202d2e09f0f
68756787,eb9ea80955df8da1
57859768,5601cc3e2cb4dd1f
87A84894,83a878ae79dcced7
784A5895,e72268f908ec2f8d
88746758,ef482c9af54c5aa5
86779938,f7404a117b4d72a5
67679767,272a8620badc206e
B6477976,ccab4a2c7acf251e
7797A797,c490f91ef59b9ce7
66788896,d4040da1338eb6ae
989A3766,cb1cdf174bcc10d3
877B9645,eef26c70ba02ec4b
95877777,803454eb2ed99e94
87547AA7,bd9b383b5c6eca10
7768A686,7e35b7a29835d20e
78697687,d6c328e1d2f1af11
75846A88,a6c8ca99996f2e29
67777879,1788a27b2c34bf27
95685667,62152429e2e229ba
97976799,7a4430e95838abb1
87875568,5fb4733b015c9baa
73859977,b2e0bc966eb288f6
59A6A766,c92da040e9582c79
86885767,3746eea46d4e68fd
56569777,c636ef2f82b4f4bd
6768A875,40e581fe4b313a7e
97469898,883e5922a1fbbea3
77688B88,55fab1481bd01405
9597A7AA,62492515eabf699
74856767,138e821dddb34889
76486767,1518c2c54338c398
489A6378,6e21a4b087c2d4b5
76587967,e5b7d20699d6cd6e
96898979,3ef1b252d9ef1ae0
67886A66,d5ae6d84b6235e6c
66795878,9deefa3629bb1fca
75778777,880e108410649d82
78669796,d8211b01e9bea4df
64678895,b7d07d4b23ea2999
87869858,e0664d9ee8010cc1
89676787,6bed5e4b5fd5e6b9
78A98755,7eb901a793f7fd30
59779BA9,51ff988904992425
59894657,c0586cb510e3466c
8878C878,cececa68ba97093e
88985896,bb72fe5dfd678903
85567A77,8023d3d879e6445f
88535865,6087c7481a829283
76688576,9dd289872f746489
74556848,70ad8771509f130f
4847756A,13ca4678eb13c7da
89866678,795df0ecba69e1c5
97997878,17014670bc181722
86758686,d6b48955d91a9b4a
78877789,2b281a3543702f3
89567B56,551120f01b0f4894
74597857,188a398e43a8883
68865988,db2e4ab3db53c11a
75655895,8e6a9846317eeeb4
86545968,c7a1c84cf1cfcf11
56568789,63afa7e502cd8aff
87587689,ecbd7c3dff7fb14c
76855985,d10c97e4fd629174
87866588,e0ae7a3c6b605680
67597A67,4a0afae4f349a3b9
A6565776,679a747e3ea11197
69598968,c676d0dac36fd2ca
98578994,758578e10c5f9bb6
A6678777,b87704ffef897931
78787688,10fd457be1c5c286
78866878,7ae9f020985d691f
778694A5,7a8222358e975fad
556867B6,449621fc92f6f6ab
97866965,14509f7cc8405b8e
65689986,c4d7e29b88c2fdde
78585696,ff8271aa32d6808b
79465774,7d445bce3dd3b543
77977987,f3a07b490bbc2f75
587854A7,77e5c26ab8b663a4
87997865,4d68e4d947b0525a
59586889,b1c50bcc194dbbce
75787667,718e8330b8c63f85
698A6895,39a9ac555981770e
9857387A,99afef1c24061b37
6B975779,a6a65b66417621d7
3986756A,87cc5a6b88387f6a
77686A77,c143b8f2cffd36e0
88A767A9,bdcff06728d6ed00
78969886,7b57e574618c10a1
5687A9A6,78bf442e04117fc3
78643885,1735463f9d70c2dd
99767876,72324713ddf5f2a8
97794667,e8dbfeced4d58763
A66597A7,8e7b5873cf754fce
A8697A86,ed19a89753351b14
6B856846,8bf6ab7819b15e25
76959977,5cef6cdb713d5520
86A67587,4b0b36fc89eb6513
87777658,6718c5fe3186b690
55988A78,8372be77a79aaf74
76884676,3a71f121e2e1c3bc
86788776,72cd2b76404a6edf
28993875,eb3408d3b35e68a1
49688667,631db41ec0428348
957677A7,ac6acf714d1dfb30
96665546,8053e188bf8d3f3d
36986468,5333aed3e08e8a9d
97667667,7c3106568c88d366
55667769,be7df5bb6cc409e2
86867968,8f8d6154955b9407
978A7855,dd1e5505bc6307f
76885754,e0f6b18c8dec34b9
78979477,ddb6cd0d4b9114c
77887967,e45dcf791ec5e0a0
98457667,bf740c7a48a40d64
58A48796,cdea9156a36cae45
66978787,eb713c4beee16b1d
67577695,4b62321944c3e674
96887875,c8ecb5858681810c
76777775,ec2756963df9e0f8
8A678885,a35c313cacb4c7ef
65685667,644c11a7d01f34dd
86664675,19ae1df9be1b0e09
69777B55,1082bafed50b475b
64486787,1a8513613704e31c
66967868,c7457d3e8e7ccef6
75758797,7dc694ad106fa74f
66777377,f95ecff33ecb7d3a
97966667,22cf4a631f7b4020
89667575,a8ca692cd2cbde8
77595578,aab5caf5ba9df16e
57787585,2715aff6c8158698
57769689,4d038782ddb92cee
9A765798,8f40d5a9faca0f7
87659777,bd2de3ece3a7ffb
88765565,fee66a0f44c7890a
89755796,ffdc15d18d566e5b
7456AAA9,90d43940452cdd5b
78798696,9067610762375bea
65588768,6c00a3afd8939d85
AB687A99,bbc7462afd47195d
B9447779,a29bb1624dcde7ad
6A776866,48a4c27fbec34a55
78487B67,16ac61cdefb2729a
57789855,63784b93d8af78e8
67686587,b4764b37a8a35045
76B58777,b9f179ebf86f1eb6
57A66769,6215b2afed817941
68667766,33383d2c78d3dfb0
76676767,45df94f279c4324b
5568B768,96d729bdf8a4f1d8
97677566,db75d59075892ec0
86869786,aff6886bdd0465c2
66755788,b6ed32e86d7d7b5d
BA57798A,971b08d72ce3ff38
95866987,c2f04b645bbed278
77858876,619fb4da32f6fd3d
88788765,f1acaaf49d6fc6df
69469867,d61399c6d5e1d710
76A65787,26eca3af0a2de37
68785698,781443a88659dee3
88666699,a1d1cc7b7241f3f7
68797775,be742b3d468a74a7
A977A868,940598bce1a367b1
55785686,15df6e74114ca7c9
94847557,be6994898072d763
55776778,7e28c69cac697206
98887855,d5e0393af7ebe917
A8797578,a61b4d9ca2be2f02
86756866,89d084c1a989590d
76877486,f1159a3cc1f822c5
48957977,518df78be6c22f0
68995876,357d88f4bcbe5eaa
65777457,390a5979a01c3618
68787898,ec1ac32d6b590e29
5995A786,aea214396b30f40a
86563568,e5dae1d4f2541170
86467584,c2215fa3ac041d11
85556976,d022e3691dbf969f
5A6A5979,4023e764011ca287
76789766,3a98fb9d889f1a7f
95569555,55b22dd90eb1ced8
866C7865,329df28b86f07017
78787756,9dd5e7d6586cf5d6
67779676,51367671c356ac7c
7879746A,d2857122521eb263
86879699,5b555504a31c749a
88758A6A,7653630ed659e548
68457587,659f2e958f3685d0
47AA9896,d69f4ebdf3838162
95985677,655e7e1b0e963e41
58778777,e31934b5a81452bb
99845876,ff14264ca48a7e70
66668586,36fbea7c1726db09
8767675A,d0cea81fe607fc8f
6457965A,90e0ec1f2e48aa2a
9967696A,800280fabda1c983
86868958,6101a7567d2096de
77546647,71f53c05560937bb
65B4A7B4,1de734601260e75f
76788668,23650dd48a59d410
98548899,ba308ab51e25ec01
56676974,d935090c7c1ff82c
88569787,45adbe31fa07b1d3
6A674667,bc3aacb9365e997e
56798788,f4b4fe92ad60b48c
6738A548,4b66835b1968cfd1
8466A564,43b1463ba2c02494
66677A59,38c237f4221a3bf1
58798877,4a817cdb59bbb34c
78985676,b430c8e39cecd468
4A759869,82c333eb398c7183
54978877,cfe56338898550b1
85666A76,3ebc2095715bc939
78667976,f622fb7c23ef0066
78987AA8,84810188548e545f
78749745,5b7158dfb761ff40
479A7AA8,8e05e53cf6cc6a6a
A7767755,50d5e2ba7566bf81
67758AA7,8623d174cf31ac9
75A54876,b3bdcffd9e54379d
7785858A,19f063f0bc6ca2c8
99556667,ad39787d70abc686
6777A753,b0b34d86ceda891b
65887977,73073c68b6faa162
66867555,25e8b10ebde65262
74988767,11cad6085501fc06
9A6676A8,70cfda6c657439a5
7866774A,a09d753ea7967e25
C7575667,a0d4b839ac4b6f9c
86587778,1a470818431ee9d6
A7768677,b11104a53709a856
98877677,8219a467f99a50bd
58A78787,cc7ec67fabc4ca88
97775788,4d63d6a3d273a3a6
77586797,c0fdd0c1bff9f4bb
69767878,80dbfdd94e3756bd
57765874,262e00a5e7de215d
AA874798,2c4e3a52d59f7495
88876977,cf684a3996ccf2ac
68678589,81a0693acaae4ba9
99776765,e9e78fa0cd997313
58887876,e893a52a2b2458bb
77957887,fcadb23a4f596398
89886686,f64e312cfc44dec3
88587575,f75d1f717c09fd7
884A787A,150cc488569da6d1
78876689,e150fa177225f514
97657698,bbc1cdf1bcac697f
68987668,1b3be0f4f1e9ee4b
896788AA,75c14a2680b8849
6898757A,cb2ce2870a3fa5cb
78776686,d219454d37046f14
76597675,204232d93ed0bc84
68784A48,e8e2edc76c7a49fc
A6A58649,2531116a2bea4efd
69776666,d4d777153abc9655
86567659,f6ec4e3ee35eaa5e
A8567565,67acf57c9c06340c
977857A4,f11554fd7cf829fd
46977875,5ad7c9fd10d176e1
558A9668,14c9bd0b7610c74c
88775886,ca971695a4e65e57
65689989,47f42b62f31e191b
76786776,ebea09f6a8a7db7a
6B769475,1934cf3fef9e59b4
65768658,1ecaa94e0b0d7dec
A6766777,8d17a4728bba4dec
69898479,220bec46430690b6
74457876,f83537478bbfeb3f
78998669,9824dba5e8fed941
77379897,ad07fa1ae52c51d5
56867977,ecafac21f65c985
78877575,b956bfe71e5c69bb
97A65769,484748b777a0b845
98869578,a74e6432bf784e7
58856678,bc30a22551ec6d81
47977978,ccff69fd074240fd
87778765,696bfdf38e9c5450
75686867,56edfa68e7a43237
76679548,cad69566b21cda5
A9886786,9bae6c3661c88927
68558659,7224dd5d6fff722e
876AA674,11864fe3d3e2233d
77566856,29a2ad3541a493ca
687787A8,68795e5644d1a4da
67695586,1b138465ab791f99
77988756,e65edc4e5c477391
69569778,e207319e59600f23
878A9858,6b1509ad98248b62
88765778,5d51ff58d8c0552a
88576489,3ebaf0f2fe77bc93
96767866,fb7eda74d0932ade
95576599,fd84bf33c135da52
79685B77,32c4413d181cda7e
9967AA78,68f69a311db78279
66597757,f187a361b64e0937
67697678,3c90fdfc5f83b907
75799996,f389dc5dab10a87c
97698679,5591e9c99a9ebf12
837B6995,4a5e3e78b26482f9
647A5787,1c0aaa1cd1002793
6898B76B,20e1650168ab4d3
777776A3,7fcd2a2b211e163a
85779976,a463cbcbffb439fa
8763769A,a09079f7995bfd17
97769457,abdd5abef1fc4784
87587886,423f4d97921801fc
86888766,7d366c8566b1566
79787855,16e8d1e1c0d54615
88855695,134667a522f78ec9
65669668,737de4221c6a0b95
33596736,b6e0bd7205ca4396
A8668678,393782d177ebb5e7
68889894,fa2baad664c2d4e
59777594,89e8206830920156
8787986A,362e3867da5095e2
4658986A,4ac76ed6c026e25e
77768794,9805b8e4c630acb1
57687857,42d715e0dbe74530
8886A467,14edff3c8ea17d68
799788A7,323208f44ca14c8d
88979486,8eeebe2494eddf4f
57876968,6029a5c8f32e3778
9677A875,545c2e0bb5c1aab0
A6599896,9c8738b2927fdbb0
A68A9695,9acd8aca426a24e5
58A55575,81dbcc0e1d8930b5
56658876,7b132e0ff78b336e
77666746,1455e50ab0d33bd3
68357468,107a08885abfbfd7
87686876,b0e83d2538552193
77788698,35adbb6d407aadff
77886A67,b0b9fbdd4792db8e
77786867,53b23a4f64995e41
75868746,3db81ac8a9e9586e
67559577,bf3c31144023205a
67557757,d4cf4a139c30cda4
775A8965,471523b0f21857ad
87459886,a57860795c866ea9
88896557,8638bfec3027938a
A8888469,6790154a9cb10c69
77965585,9a376a58322d7eea
88769876,e14c2803cdddfb31
69876768,1bce4bb96a3c6d3a
67985877,70ab216f4e355ae2
77867868,b1b03cba040cd5be
86599657,11f188e96242afde
65578786,7125739d521a3769
49836656,30096952617d5818
8378B5B8,a51e252c664c84c5
77579678,cab7eb9214e7b366
37896B96,f76644e66ad0fa5c
A6775898,12aa93f04ad918bf
59499877,7b67fe5739581eab
95768A99,f24ea925634a5169
74887877,392f3450481079b6
66677665,7002fc447a754f98
6A867887,f3d6e2164ea460c
66877885,3b0526387cec94ba
76579686,ab1f7993d0181fee
79757864,fb35e5e8f2041dd1
A7587776,74cbf954af379cee
676A7A85,7301ab4b1cd5eede
8667755A,e099fdf6303ac291
47667798,2f5cedfbad8c3c85
64999878,71d33f97a8fb400c
66877A59,3eb38d4c7a5f4a29
66788778,82807546c7391233
86689864,7a7038f2f42608b7
778A6768,a8684f7720b1baf1
88955895,e4d879d8fc74f024
9B67A98B,4b26247d074e77dd
96387588,1e5d7b3c95d89ccd
88675966,97301b565e541374
47597796,2acef67719217e28
95866895,874afe1f1212dc34
787A7466,772da46df922b605
68967638,eb818f0b82ed2a28
76B97967,a99356673e191db
67897788,7d14fa3aafb41b62
98797868,addf9366faae3b32
36786A89,f0cd393bca8cf51a
56856657,b88e28722a0451a8
96766877,e3a04d29faf2b57d
87756876,19b7d4c1a2918b76
78868787,a003b0a44385b590
86865575,a38dc7479f5330f4
69887498,9844372fcf963368
47986899,6439a36b1ae5f10
A6846667,f2b6dbb1b17e4a3f
57439784,d7cc9abe6295822a
66676887,a7da3684b69fc151
68879587,1f35efff878a3325
76785677,65f71a1ddb6ad110
7865B8B8,3cf2019665a18517
88887699,bbbbd74cba54a227
69678658,dfb6b1b2c8773e43
64789987,57a7d260e6664bd1
7699679A,f7c43ec09519dbf8
A9487689,f4ada068b7b54ae8
68698876,a3c454a17d516be
67678556,f7be29737efc2867
75455686,e7a5f9c39dbd23db
69778896,82e757b0017d07f
56576369,8309d0d5eda3c93b
86757B85,5016944fe99b72c8
68588698,7680af05b1d04905
87879686,ac6e33ed76c43b37
76796A96,43a0845004fbbceb
66776666,3ebde619e8da0c15
96835878,c20358489f22e440
86776887,53731360b4f92551
8A768745,171984737772f3f0
77685A66,f883ef293fbd42cb
66777868,8b9a860130e1d2e4
59897777,1f34c9017a024ef7
58869798,5b2dd15d8e3f1b7
9976653A,ad5680f3eafb2a53
87876877,1028cd03284c94b8
A9478767,3c74cd0b4a4cfd44
777766A7,30dfb73a743fdde2
68857777,23899102258d8fb
76896687,97f449f5200d8209
67687889,6fe210540a22fcfe
998676A4,7ea7000b30c7acb9
84B66987,af821cf3be675ed7
8866B866,a7ac280a5ef48a17
57697757,b135acc4f15d4a86
85858776,f65a77a986734f10
57867665,7000bd301c74adf4
97A99777,7be783b9563d4706
B7776974,87a592aafdf5ec90
96867762,62d2c786b5c0c15
